Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,fraudulent
151909,-0.7288578,1.069367068,1.811510591,2.72403527,0.548665293,0.582250564,0.937352188,-0.743148898,0.034356601,2.112857363,-1.456661628,-1.017314651,-0.302450449,-1.249120247,-0.823661554,0.95596406,-1.444248036,0.164088146,-1.851169847,-0.31853312,0.19586132,0.984415104,-0.105605243,-0.134811169,-0.553554846,-0.144046839,-1.293146752,-0.613838256,29.95,0
122229,-0.656375475,0.087620432,1.01734904,-0.701713595,0.598807812,0.580208493,0.293565732,0.172289132,0.675148766,-0.840650557,-2.017583504,0.7935541,1.731278582,-1.112643578,-1.464304269,-0.164956377,-0.501079653,0.035962114,0.213996357,0.371099614,0.269944026,1.115760825,-0.214504106,0.179038477,0.05869562,0.850018076,0.354281038,0.23345095,66.85,0
21825,1.279961871,-0.364425815,0.500114875,-0.941237225,-0.44686091,0.312261765,-0.789369518,0.121836376,2.952411212,-1.281637451,0.996596585,-1.571762111,1.647189048,1.425282721,-0.055526594,0.120197427,-0.142373439,1.406789132,1.142628035,-0.099159909,-0.193515383,-0.119428753,-0.209685635,-1.044408028,0.617654518,-0.660670664,0.058626765,0.006835692,11.85,0
60312,1.35693102,-1.128905309,0.547767793,-1.54621766,-1.202035723,0.274150426,-1.205256915,0.216556655,-2.083964839,1.49440245,1.726071512,-0.022207102,0.261067564,-0.03071171,0.480809718,-0.656359564,0.791490035,-0.632768225,-0.591589444,-0.364166096,-0.341188638,-0.642585675,0.252747415,-0.345997783,-0.066961845,-0.439492635,0.061894232,0.013112229,24.95,0
166671,-0.471536668,0.391090262,0.744866344,0.20626789,0.905313235,-0.286611584,0.600584507,0.117642352,-0.297019131,-0.344383404,0.146008993,0.299679538,-0.685065905,0.420010159,-0.893448903,0.258189669,-0.935692261,0.587178458,-0.258260496,-0.090841373,0.199999569,0.4788438,-0.005162666,-0.446131438,-0.559232533,-0.809091514,0.209611775,0.212270219,31.78,0
24721,-1.275721432,-0.939393658,1.391179867,-1.432627801,-1.598676795,0.829656899,1.103926795,-0.276994518,0.600442335,-0.757896955,-0.567841983,-3.280387145,2.782222923,0.288155185,-1.039335133,1.770401304,0.256486652,-0.384143949,-0.05801915,0.061445679,0.16104206,0.91864208,0.382626998,-0.57571094,0.240416704,-0.217266509,0.191544552,-0.014055987,399.4,0
67900,-1.318476792,1.468590223,0.544450621,0.124592361,-0.614271048,-0.356597314,-0.231042282,0.941865456,0.118550312,-0.567454367,-1.807968407,0.059640919,-0.412730739,0.319172725,-0.628995564,-0.101287482,0.255288505,-0.089995355,0.493734797,-0.043437964,-0.008698459,0.102934256,-0.139648368,-0.103890211,0.016406202,0.406701932,0.212608552,0.125438941,2.39,0
122429,0.338270037,-0.660366352,-0.694308677,-2.237207204,0.360552654,1.148036854,0.032801737,-0.5596186,-0.912494591,0.028783901,0.708685958,0.040327276,-0.537124092,0.243704886,-1.080105239,0.455959906,0.493099065,-2.519641951,-0.656600669,-0.096112508,0.931440881,0.040304348,0.221699383,-1.657748036,0.101381631,-0.352475864,0.220555531,0.278156483,130,0
30489,-0.906468568,0.772201042,2.414413337,1.402958953,-0.493195598,0.258922397,0.046871244,0.350438285,0.128305655,0.014350535,0.568272165,0.256169226,-1.588772855,-0.063520263,-1.10634703,-0.84798596,0.465743778,0.427014618,1.494045307,0.098122873,-0.037275183,0.199147022,-0.28903059,0.529718411,0.437403268,-0.125764307,0.220590916,0.141063183,6,0
149964,-3.166154507,-1.247565997,-2.276264778,0.915982342,0.187901708,-1.515323292,1.323825154,0.184658143,-0.536689102,-1.092447089,-0.641484409,0.759009085,1.466844545,-0.647588265,-0.097908885,0.432526007,0.879831907,-0.086782805,0.262351821,-0.662543644,-0.287343327,-0.108154231,1.006282869,-0.024178885,-0.299044235,0.17564494,0.566233251,-1.007487481,160.99,0
125065,0.397553199,-0.297082169,-0.407155099,-1.489077227,2.127070147,4.031109799,-1.433379599,0.324772092,0.689018699,-0.539513994,-0.269106325,0.251841544,-0.205851565,-0.027164876,0.535476935,0.403913656,-0.604762853,-0.142813913,-0.861552577,-0.205058774,0.911902066,0.0551955,-0.717010766,0.793162441,0.971796803,0.875223745,0.033740921,0.061567624,24.95,0
136190,-1.168409673,0.711743334,2.506827191,3.039852304,1.181011558,0.804903465,-0.034373472,0.405541997,-1.444627711,0.538328178,-1.55445745,-0.622731384,0.230230549,-0.368684279,-0.454033756,0.93822045,-0.742094321,0.242132584,-1.233101671,0.143618741,0.223590228,0.441912187,-0.295965498,0.591320886,0.549541721,0.210353947,0.033392119,0.09284147,9.62,0
153311,-0.28211529,0.63137056,0.305983228,-0.538471647,1.198534718,0.408685528,0.793196369,0.155107169,-0.256643797,-0.760613611,-0.261180598,0.06846998,-0.185003921,0.534074366,1.440881277,-1.3295518,0.456853733,-1.204494441,-1.011556374,-0.174489832,0.467645846,1.530822074,-0.19718617,-0.992509325,-0.40601655,-0.008748952,0.224928797,0.173211906,13.17,0
76861,1.111486191,-0.051883972,1.107917456,1.140255694,-0.529172852,0.692816661,-0.72493947,0.385924078,0.468963375,0.043030043,0.920628471,0.924149038,-0.169197974,0.013720395,0.167425556,0.30842435,-0.492272637,0.213392121,-0.343635101,-0.16761789,0.027250121,0.225009886,-0.009638876,-0.310728747,0.317421347,-0.364370215,0.07838315,0.020258138,1,0
154263,-0.32682625,1.056992528,-1.104104005,-0.91395448,1.511087355,1.2180071,0.266265088,0.929410405,-0.425353344,-1.019972075,0.938184847,0.71253139,-0.087159438,-0.432483784,-0.157148734,-0.041815069,0.900464346,-0.815091012,-0.787018581,-0.155185514,-0.205424407,-0.515295382,0.158229007,-1.052855103,-0.56473763,0.226748522,0.140255157,-0.005541902,7.02,0
132082,-0.468951409,0.721265671,-1.187423816,-1.617813585,3.371182021,3.378961976,0.871279983,0.716429862,-0.670801572,-0.593275544,-0.36577715,-0.13789271,-0.543257985,0.524523034,-0.402736846,-0.699492458,-0.239409113,-0.747951072,-0.029636,-0.098424267,0.053280242,0.113827013,-0.288843583,0.751290296,0.278535268,0.381207409,-0.065266761,0.104218731,15.95,0
57668,-0.884815277,0.244533533,1.185257591,0.791456534,1.313741786,0.875227255,0.717258362,0.053085256,-0.84398288,0.282897129,0.561474143,0.744774065,1.441633901,-0.025637904,0.918371352,-0.090114582,-0.75710309,0.481147521,1.106283032,0.750817116,0.03401792,0.130425161,-0.009997044,-1.341020098,0.11927698,-0.260432174,0.18451688,-0.037793141,112.38,0
38608,1.254451971,-0.810990175,1.052806315,-0.735200177,-1.410760659,-0.056601258,-1.215284061,0.228570839,-0.616174685,0.739705351,1.71533386,-0.004723598,-0.222468926,-0.130255313,0.695931249,1.343581836,0.180538739,-0.822847545,0.076946624,0.058495959,0.475635119,1.283407218,-0.063943691,0.269698132,0.28009075,-0.049809066,0.045949237,0.015314557,22,0
11699,1.198888428,-0.021997827,0.801406412,0.414813866,-0.592175645,-0.414565529,-0.296378403,-0.150462307,1.89591506,-0.804392497,0.921931386,-1.32685017,2.458747463,1.062826647,-0.917136586,-0.828565951,1.266003298,-1.116559387,-0.231627689,-0.113515196,-0.205697418,-0.016548147,0.0110138,0.46635667,0.335865577,1.079657289,-0.07044475,-0.004604733,6.03,0
54252,-3.331084019,-0.968616339,2.226363028,-0.291522963,1.442608009,1.478210919,-0.227074193,0.65259494,0.432919161,-0.393609333,1.777237055,1.187973387,-0.004593521,-0.524961341,0.002463689,-0.207105484,-0.210054177,-1.364217544,-3.05140738,-1.17372337,0.044290142,1.283538847,0.548027738,-0.991961281,0.515222437,-0.418156333,-0.62797041,-0.36129783,1,0
87239,-1.786231858,2.526456547,-1.260237063,-0.679938338,-0.145229098,-1.414525216,0.55881037,0.342699512,0.786186837,1.302616085,-0.832715295,0.752080211,1.053885116,0.236417755,0.386058853,-0.462191977,-0.34305803,-0.008343179,-0.160686126,0.673729865,0.240284168,1.296262635,0.000868044,0.08577872,-0.428523238,-0.222520897,0.730064332,0.338103959,0.89,0
27571,1.459722662,-1.027235631,0.543210439,-1.289324365,-1.588489573,-0.767853922,-1.034383641,-0.091144168,-1.759877122,1.419662405,-0.088939589,-1.075846394,-0.315212154,-0.113802,0.874812569,-0.755602993,0.948293792,-0.508491416,-0.720230416,-0.425779372,-0.175855712,-0.106384832,0.116467755,0.356775939,0.247264045,-0.19385905,0.042794119,0.01864986,10,0
158662,1.998332676,-0.338145444,-0.656995815,0.109519777,-0.112482979,0.171395385,-0.514368363,0.077617892,0.977818001,-0.017276297,0.102308537,1.272874678,0.923906393,-0.045055571,-0.054597051,0.65186634,-1.205024467,0.543483205,0.590457952,-0.120828967,-0.182245217,-0.383471495,0.21858514,-1.061242761,-0.300586713,-0.58178342,0.03337032,-0.048216216,14.99,0
44587,1.196953544,0.278024582,0.489846805,1.259159815,-0.641812483,-1.299229802,0.154568864,-0.200457232,0.127338017,0.047309915,-0.121827019,-0.274071009,-1.295148306,0.661046864,1.012937104,-0.049487478,-0.16378491,-0.177293041,-0.564726418,-0.228614302,0.051511753,0.123959547,-0.022881804,0.897697794,0.574274295,-0.357878958,0.005710344,0.023996297,9.03,0
153915,-2.016143695,-3.08273871,1.179258223,-2.267302528,-0.037304118,0.661068238,-0.455211095,0.42210494,-0.268151457,-0.601270801,-0.454468232,0.382176188,1.242242582,-0.60201795,0.113282335,-0.458115467,-1.107833444,2.869865857,-0.268119113,0.92914358,0.249937784,0.115881453,0.977013127,-0.361413204,-0.149608791,0.680703431,-0.059427682,0.19118071,402.44,0
121311,1.973027732,-0.575741858,-0.542522324,0.170628803,-0.353383289,0.470659482,-0.872147087,0.269539919,1.109494222,0.177506514,0.2436388,0.572640751,-0.415083611,0.013274252,-0.166177591,0.64145839,-0.832840712,0.654644372,0.136676741,-0.174231085,0.178082346,0.639096448,0.143160026,0.262229671,-0.267124446,0.549935645,-0.029474271,-0.055800174,12.06,0
157451,0.040873866,1.296660242,-0.70895804,0.97931281,0.688898131,0.272584168,0.217586243,-2.630966844,-0.65701181,0.264325782,0.459342607,1.134444431,0.245140325,0.790797558,-0.952615569,-0.770150379,-0.080029952,0.066903133,0.93046973,-0.554078943,2.372402687,-0.325523348,-0.265797099,-0.450389743,1.069104589,-0.257268658,0.32309801,0.25013119,42.13,0
147945,-0.356061632,0.840633187,0.181735503,0.746323489,0.272113476,1.829648176,-0.718095404,0.843189636,-0.01593283,0.148629891,0.961481327,1.403614459,1.119353681,0.377611076,1.729649274,-1.365646179,0.813114774,-0.417673724,2.021968095,-0.042001661,0.193507753,0.665496076,0.281162233,-1.615110265,-2.016875768,-0.312053507,-0.064603908,0.181038791,2.49,0
36870,0.771868802,-0.889949847,0.502359363,0.180317353,-0.683426075,0.564628888,-0.391666578,0.314662763,0.43357216,-0.228255876,1.543217751,0.917134413,-0.569165827,0.255215577,0.355615431,-0.216011204,0.212993298,-0.755602488,-0.368511682,0.205815053,0.139580168,0.138034312,-0.100083412,-0.214558605,0.003449542,1.038514493,-0.065752248,0.021655209,186.49,0
134203,-0.227128517,1.068960351,-0.410067016,-0.994693431,1.007362409,-0.680774759,2.676481417,-1.057719674,-0.344469765,-0.001638582,1.277742388,-0.292266816,-0.541613729,-1.22173724,-0.408355483,0.286664891,-0.176832767,0.472888312,0.030115351,0.151830306,-0.224889586,-0.03230763,-0.441287851,-0.39546626,0.312847906,0.544314156,-0.512742289,-0.671850229,150,0
63301,-0.626996798,-0.152818757,1.458189512,1.90636982,-0.868010036,1.968731443,-1.373956913,-2.139020727,0.263137609,-0.952419467,0.197505908,1.378107306,-0.926387029,0.080615254,-1.885417922,-1.012013199,0.928953836,-0.47165734,1.272243323,1.054346005,-1.524372595,-0.458738471,-0.233541351,-0.300548108,0.766749217,-0.311318359,0.10860171,0.251227217,227.89,0
61633,-7.316745934,6.004125041,-1.416033329,-3.211673816,-1.29960141,-1.009552287,0.449937946,0.246098106,5.761034045,9.086345944,1.654511974,0.523080639,-0.388724589,-2.223797766,0.35119603,0.136323839,-1.431302443,-0.222170289,-1.17865628,4.058674219,-1.040501023,-0.749361955,0.214280167,-0.105797196,1.158595113,0.774555027,2.746594437,1.298816075,0.92,0
130708,-0.064194037,0.768203854,0.240927676,0.792660142,1.034405593,0.283207068,0.980314223,-0.10532132,0.30425885,0.176218108,-2.241787218,-1.525780344,-2.19042926,0.250824416,-0.185055191,-0.818996354,-0.10299086,0.502335813,1.054675096,0.090140816,0.11144615,0.753521529,-0.392661044,0.065446127,0.084647881,-0.26387466,0.273994823,0.018226703,19,0
133792,-0.972076661,0.919996105,1.536758283,4.017558407,2.03901514,1.546429283,0.004928075,0.492365656,-2.369293555,1.595605801,-0.147615701,0.029495665,0.946760609,0.216800614,0.143407045,0.359982327,-0.415752408,0.361718532,2.177061253,0.70705087,-0.472255805,-1.553950758,0.043019652,-0.55246444,0.058587701,-0.018374028,0.302913089,0.161840072,16.4,0
2018,1.316137313,-0.042915385,0.031240523,-0.374424365,-0.181752788,-0.3698457,-0.157203677,-0.025647011,0.080627593,-0.013528983,0.705446717,0.51481333,-0.049341482,0.424724446,0.518409904,0.702744698,-0.842481827,0.292097543,0.673713141,-0.047728456,-0.115678083,-0.354538864,-0.065573996,-0.442722036,0.313854597,0.995372218,-0.089814175,-0.0156325,1.46,0
59503,-0.467447909,0.933324169,1.427681129,-0.211555173,0.114398095,-0.367745693,0.643296479,0.09622029,-0.641357074,-0.156349914,1.010265159,0.539813443,0.029577641,0.31676274,0.170545594,0.492292773,-0.765231528,0.253669033,0.422753092,0.157992242,-0.187190933,-0.542478952,-0.035464325,-0.017348056,-0.172668471,0.073493761,0.255236107,0.108945776,18.69,0
131712,1.736537152,-0.327622866,-2.074246787,1.353487592,0.636224683,-0.575229604,0.823063287,-0.373757704,0.192790012,0.179476155,-1.315686025,0.163121968,-0.161825684,0.53549836,-0.476503082,-0.54002817,-0.314057085,-0.398272295,-0.078413429,0.095700116,0.122298034,0.145105115,-0.162712267,0.486140061,0.469581101,-0.528016975,-0.055847574,-0.027547444,181,0
45460,-0.952960524,0.045160836,0.520249011,-1.563919924,-0.532784186,-0.874913824,-0.406317436,0.583440706,-1.325970986,-0.303163111,1.014313836,-0.617468633,-0.556245875,-0.881511295,-0.29942558,2.271682713,0.584516776,-0.030665675,0.038477601,0.294086273,0.2036523,0.128283554,0.033747078,-0.127717899,0.016575681,-0.441399049,0.130196893,-0.038740126,62.4,0
150478,2.079286037,-0.005001519,-2.032458756,-0.024341528,0.354047738,-1.508465083,0.608365971,-0.379956933,0.139402445,0.223014225,0.97396657,0.283712997,-1.544588072,1.288593002,-0.141968174,-0.470953427,-0.337725284,-0.008004366,0.299792548,-0.334932008,0.194141173,0.622445839,-0.018536345,0.04060978,0.338080153,0.22558198,-0.09470203,-0.09204099,0.77,0
144973,2.320443845,-0.553917764,-3.026307255,-1.329945712,0.993481535,-0.472638625,0.303155414,-0.371171281,-1.215660454,1.100857309,-0.048496473,-0.511845639,-0.213119547,0.607698254,-1.04093621,0.566756503,-0.06639049,-0.92005588,1.410017152,-0.002005261,0.456314081,1.318256173,-0.345171695,-0.374399589,0.88069392,0.322628173,-0.105569915,-0.107390593,20,0
119783,-0.304073097,-0.429059041,1.05664638,-1.349747337,-0.537224143,0.124307322,-0.070364092,-0.80089361,-1.293425946,0.041268003,0.336869216,0.577367135,0.232775199,0.151533521,-0.898133763,-0.971534154,-0.424987291,1.035935434,-0.396053331,-0.280347564,-0.079918971,-2.659079565,-0.244224609,-0.474433739,1.043205473,0.283149304,-0.013745957,0.146362132,167.4,0
60083,-1.104119301,1.111838457,0.604373292,0.178230933,0.327956687,0.198071567,0.436977661,0.610104314,0.067577409,-0.639833375,-1.919285922,-0.619046369,-1.466258727,0.417485512,-0.555786281,-0.169962958,-0.050589985,-0.399455737,-0.584203359,-0.262199434,-0.049821978,-0.100614339,-0.193765237,-0.812345212,0.122292293,-0.446184394,0.129163311,0.115461282,26.85,0
81453,1.200678979,0.085382867,0.591455772,0.949396156,-0.345754123,-0.140122331,-0.250635437,-0.006139151,0.386458319,-0.058633904,-1.112954251,0.020262006,0.374852558,0.047665056,1.347348833,0.734706119,-0.923599969,0.314124142,-0.18891557,-0.033014863,-0.094547656,-0.31140012,-0.072607178,-0.483852557,0.424384959,-0.462994985,0.043237392,0.033949242,34.42,0
68211,-0.33916706,0.752940033,1.811847286,0.80694567,0.1003287,-0.479565412,0.786499341,-0.170040968,-0.669033766,0.118265436,1.38312145,0.244699429,-0.668847706,0.407078297,0.52357577,-0.120524633,-0.469788011,0.578569682,0.6644809,0.117025388,0.08815896,0.327143272,-0.087437677,0.503774547,-0.335165956,-0.473392662,-0.01975713,-0.078299684,27.5,0
38588,-1.402947018,-0.918134987,1.849903486,0.850482307,-0.772408709,-0.205628469,0.044572801,-0.140277572,-1.140286833,0.543208545,-0.896224039,-0.172155865,0.717068713,-0.399208827,0.73700661,-1.862569848,0.268998957,1.680567313,0.072505465,-0.446046384,-0.199791219,0.182880269,-0.202238805,0.427933608,-0.001755654,-0.099737275,0.29654292,0.028448968,244,0
89262,1.836647106,-0.638886223,-0.625401152,0.643979249,-0.66873708,-0.462182045,-0.380335857,-0.04120757,1.481978918,-0.212865958,-0.931373909,0.298954819,-0.661743543,-0.040922148,-0.077597371,-0.388306824,-0.096443358,-0.013436911,-0.16829884,-0.117359711,0.249471201,0.826844295,0.057313696,1.179515147,0.047710561,-0.17670614,0.006403978,-0.02409319,80.2,0
21497,-0.424780852,0.78946679,2.907613391,2.951865318,0.050424318,1.783247448,-0.159833029,0.368884567,0.377504314,0.435691828,2.246841595,-2.419652083,0.99815553,1.352382452,0.022555099,-0.416999592,1.045460173,0.214336602,0.190261722,0.146755551,-0.022725062,0.414378461,0.005033274,-0.368501843,-0.672857213,0.138690268,0.000590452,-0.097571245,36.4,0
90210,-0.732228163,1.066092817,1.442787654,-0.567382819,0.953530845,-0.863573496,1.099722109,-0.337075247,0.51964443,-1.336302881,0.126869626,-1.938245963,2.821459425,1.356381497,-1.09973161,-0.189088871,0.310887458,-0.538314227,-0.022816616,0.006641117,-0.420690351,-0.956625654,-0.310518175,-0.133422849,0.545004804,0.284032203,-0.069933887,0.038889107,1.98,0
2931,-0.696917624,0.923396954,1.565140956,0.066874058,0.122112106,-1.208497741,1.016813877,-0.517996999,0.286198065,0.369215573,0.149257282,-0.605679135,-0.849179148,-0.768652165,1.066698565,0.144543745,-0.054233026,-0.216301697,-0.205403357,0.22124425,-0.400190487,-0.652126995,0.11621346,0.633050767,-0.206914027,-0.001359763,-0.069727372,-0.311270415,9.03,0
49419,-4.704103177,1.122623231,-2.03446006,0.669829998,-2.778266374,2.524669988,-0.115918196,-4.379669378,-0.6919426,2.052864735,1.021765682,0.672443097,-0.535110471,0.532168695,0.097812195,-2.224084694,0.971227372,0.772659623,-0.342681217,-1.951853928,-0.151922053,0.382073007,0.54345325,-0.283719464,-1.285969144,-0.555003928,-2.508469177,0.416743358,362.6,0
70474,-0.804509915,1.181571326,0.85748545,0.949801927,-0.096126678,-0.968759604,0.308435009,0.341915756,-0.632207312,-0.223055526,-0.732486866,-0.164588326,-0.326704165,0.722332629,1.034639139,-0.193089728,0.007044834,0.196832706,0.394107542,0.060546667,0.165727973,0.424083794,-0.107401613,0.38991231,-0.187728438,-0.315919419,0.294171587,0.126616654,5.99,0
37851,0.980255487,-0.688137736,0.134312071,-0.025660414,-0.639555415,-0.441851662,0.07871142,-0.227046422,0.64254432,-0.513342055,-0.900822745,0.991133162,1.333303864,-0.490646826,-0.361367291,-0.242273741,-0.023722017,-0.738924603,0.670170294,0.369215685,-0.040915749,-0.194615607,-0.273717692,0.044955201,0.431197076,1.39155685,-0.112108446,0.022983813,176.44,0
149003,2.05637522,-0.317010515,-2.789721006,-0.775139341,2.497133452,3.164454928,-0.396510576,0.715185918,0.448123734,0.031910794,0.06213478,0.28506088,-0.143589175,0.695211508,1.166186997,-0.285788973,-0.586822688,-0.179520132,-0.356456757,-0.165679337,0.243664844,0.74395932,0.037834379,0.737526453,0.302937471,-0.087861441,-0.00114924,-0.064948402,3.83,0
154395,2.086474791,-0.063292229,-1.380770238,0.244713621,0.275904728,-0.759883426,0.240741825,-0.334276268,0.4753931,0.044842954,-1.282992604,0.598114357,0.963842311,0.081427622,0.012935379,0.080219905,-0.604743264,-0.715072552,0.419540987,-0.120058855,-0.320704679,-0.782919451,0.224673939,-0.694062954,-0.177703989,0.238384819,-0.069586335,-0.063273875,16.99,0
32798,-0.915639151,0.168930742,2.452322769,3.574175249,0.439781199,0.262595811,-0.606222503,0.211751791,-0.158988911,0.535867799,-1.342093619,0.811302851,0.823648516,-1.008009804,-1.789224907,-1.142440529,0.88572415,-0.799011586,1.755286231,-0.041734518,-0.343252737,-0.450773191,-0.08175223,0.45463959,-0.744513388,-0.061534681,0.239208223,0.141080933,1,0
72514,-0.915290339,1.379453472,0.949762091,0.077134799,-0.230086682,-1.514713435,0.869648534,-0.062269334,-0.431427443,-0.023370344,-0.100758721,-0.156430215,-0.840703002,0.583238869,0.540908396,-0.20008737,0.013479792,-0.767503277,0.011833927,-0.063449111,-0.264413732,-0.79656364,0.159079329,0.869609049,-0.677097602,-0.163619324,-0.225254926,-0.073988335,7.92,0
77821,0.961340395,-0.55660892,0.813420457,0.319193022,-1.268480331,-0.961670798,-0.246010504,-0.151167569,0.48888672,-0.221277444,-0.036763137,0.271129932,0.156931329,0.021458914,1.308526583,0.466325484,-0.326592821,-0.12554142,-0.397205251,0.220894288,0.225998543,0.382484983,-0.119201351,0.803270715,0.142703309,1.071864677,-0.08114134,0.03950246,146.64,0
85283,-1.887451087,0.37799111,1.46990552,-1.128065328,-0.454676485,1.888546504,-0.901264743,1.707318318,0.152337518,-1.583372784,1.228612416,1.36736695,-0.729914289,0.325870746,-0.615194444,-0.707569827,1.165887842,-1.863892772,-1.460536896,-0.452846386,0.11977788,0.236325313,0.062847881,-0.955129771,-0.488449262,0.882196813,-0.277432176,-0.111312487,46.9,0
56157,-0.656545656,1.192516524,1.452837292,-0.079383749,-0.123419024,-0.915786902,0.701109373,-0.0584467,-0.199980339,-0.004024753,-0.378829317,-0.053274293,0.007459663,0.076568926,0.868084689,0.181139452,-0.400963915,-0.3661941,-0.015858213,0.216550941,-0.261015759,-0.619429814,-0.014233084,0.362895055,-0.144375779,0.076286006,0.379056021,0.176857227,8.92,0
155878,1.997871886,-0.058507287,-2.13175017,0.111642106,0.411989276,-1.722768157,0.907724523,-0.629691559,0.156022181,-0.024123401,-0.527885244,0.415945667,0.157516955,0.785810921,0.398700925,-0.708423382,-0.206497824,-0.657077704,0.009578808,-0.102834041,0.196406519,0.588808257,-0.095568031,0.056496744,0.40827958,0.23568605,-0.093450688,-0.067457029,68.8,0
86664,-0.946923715,0.052041167,0.810824529,0.137805344,0.405386877,-0.58150574,1.966616405,-0.47842398,-0.453074362,-0.694550121,-0.862436656,-0.566120952,-0.789984724,0.395193078,0.645188909,-1.046044055,0.135686487,-0.241011661,1.222615106,0.633841557,-0.020838271,-0.296429922,0.103626506,-0.11917455,0.799856373,-0.13849304,-0.219102122,-0.148842515,228.67,0
74059,1.039971322,-0.031213601,0.32394065,1.44966566,-0.251761684,-0.167856036,0.122355939,-0.005632299,0.353140885,-0.141158864,-0.614201771,0.286952818,-0.580902844,0.17215109,-0.035242791,-0.693004901,0.291866419,-0.908409767,-0.385171289,-0.088593453,-0.068080224,-0.128173477,-0.113204463,0.085543087,0.623958268,-0.318135339,0.024688933,0.026268313,72.82,0
87779,-1.850206209,1.793180257,-0.226660365,-2.84787247,0.400314497,-0.922757375,0.807683923,0.425078658,0.322513294,-0.070138563,0.885086322,1.207717052,0.29913905,0.298242927,-1.187875522,0.481786128,-0.927326029,-0.426400586,-0.664536195,0.376795653,-0.301871668,-0.741303247,-0.0080263,0.767493212,0.136976515,0.333858511,0.515599841,0.344433248,1,0
69465,-0.887945129,-0.020942888,1.84097838,1.003478609,-0.581158723,0.799036774,0.72218502,0.364055039,0.054025537,-0.651920908,0.702641913,0.680767606,-1.09834395,-0.096565399,-1.590390245,-0.742562647,0.298452242,-0.106446552,0.090058917,0.238606221,0.205310193,0.515253398,0.299919181,0.201122374,-0.173135698,-0.384094013,0.128595231,0.156400123,190,0
60870,0.519731474,-1.349237925,0.662269018,0.800751707,-1.266359937,0.203717843,-0.329698826,0.152174501,0.648970739,-0.161330784,0.673458675,0.583454154,-0.464053528,0.062649735,0.084358374,0.699767759,-0.646135704,0.758862749,0.082062868,0.589226275,0.32230324,0.251268412,-0.40005861,0.060226515,0.196628754,0.541879725,-0.067466733,0.068125232,349,0
153461,-2.397976505,2.102394249,-2.238064781,-0.149252071,3.277370397,3.390433826,0.575638159,1.106831294,-0.434817158,0.355258885,0.13682118,-0.332224442,-0.483827278,-0.903725269,0.491187483,-0.701102329,1.405246961,0.200374886,0.566139979,0.23653028,-0.150660094,-0.134217348,-0.4080611,0.58911544,1.398647731,-0.17251111,0.022629844,0.322661989,23.2,0
147705,2.048548992,0.545181876,-2.64758704,0.47812496,1.017882535,-0.971687664,0.275714446,-0.218972445,0.224465893,-1.051873465,1.371682946,0.490929758,0.498936982,-2.471567454,0.418161064,1.100451768,1.28123989,1.857230254,-0.207518044,-0.094481042,0.112333948,0.525451649,-0.149713907,-1.002552315,0.326977857,-0.071084033,0.021654443,-0.009303386,1,0
140094,-0.831274574,1.546391989,-0.820972177,-0.719907667,0.133111731,-0.840595615,0.322818891,0.658258966,-0.249803311,-0.570323541,-1.693814454,0.623661352,0.976074954,0.48976418,-0.492199209,0.300605697,-0.373227736,-0.551768702,0.132042117,-0.065423831,-0.2450861,-0.686597341,0.084866201,-0.64594545,-0.27576456,0.188185257,0.115394897,0.015827808,8.99,0
40345,-1.134368687,0.698832058,0.943919323,0.102825108,0.297958568,-1.249565719,0.344330896,0.379770933,-1.155564979,-0.521077697,1.252046446,0.697387673,-0.501124227,1.035843428,-0.16294766,0.187814489,-0.22479473,-0.138955096,0.466182949,-0.023404011,-0.136719328,-0.842639008,0.074412248,0.504017602,-0.430519405,-0.087278945,-0.0598863,-0.033556374,3.11,0
79551,0.974480403,-0.690412143,-0.482485996,-0.858398412,-0.285930739,-0.388239342,0.197713836,-0.009097161,1.091927886,-0.907265218,1.046918357,0.818869025,-1.286209117,0.771511753,0.396699686,-1.052028043,0.125280704,0.021291408,0.842896719,0.065728273,0.112703469,0.208261539,-0.330243068,-0.279082164,0.810785826,-0.529260607,0.014142863,0.017156601,145.34,0
160056,-0.623272473,1.452836926,-0.976728219,-1.407319363,1.272034914,-1.312385561,1.753732035,-0.509154264,0.136407803,0.843411116,0.600298387,0.206795621,-0.711188598,0.555675444,-0.741237429,-0.507363848,-0.874496511,0.184357496,0.190673008,0.372155009,0.130609323,0.910111668,-0.304815927,-0.303461193,-0.181214934,0.074816786,0.536208019,0.22673222,1.62,0
30085,-0.67201682,0.141102327,2.131027224,-0.326547454,0.114490697,0.602195009,-0.368633516,0.318207423,-0.143380506,-0.449481121,0.165201659,0.591891298,0.921005232,-0.373152409,0.466983479,0.327029224,-0.521974778,0.985082956,1.931010924,0.35858566,0.143156732,0.45720231,-0.384938365,-0.715919953,0.16115161,1.374066721,0.014521758,0.057558249,14.27,0
152230,1.903344577,-1.195643995,-0.522153149,-0.484186803,-1.043131779,-0.022308103,-0.915592577,0.108871915,-0.253284567,0.939859395,0.650549585,0.567216094,-0.032765531,0.073171236,-0.243836914,-0.851206776,-0.477603558,1.422815203,-0.535684177,-0.395509313,-0.52559874,-1.243711578,0.476354729,0.701650014,-0.820765911,0.169842446,-0.041912076,-0.026382477,100.05,0
